Stasiun,Curah Hujan,Latitude,Longitude
FL Tobing,48.6,1.55312,98.89738
FL Tobing,8.7,1.55312,98.89738
FL Tobing,11.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,24.5,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,12,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,5.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,80.5,1.55312,98.89738
FL Tobing,19.6,1.55312,98.89738
FL Tobing,67.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,102.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,104.1,1.55312,98.89738
FL Tobing,0.7,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,19.7,1.55312,98.89738
FL Tobing,9,1.55312,98.89738
FL Tobing,70.5,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,0.4,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,45.6,1.55312,98.89738
FL Tobing,26.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,6.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,18.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,5.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,64.7,1.55312,98.89738
FL Tobing,21.4,1.55312,98.89738
FL Tobing,19.8,1.55312,98.89738
FL Tobing,1.6,1.55312,98.89738
FL Tobing,38.8,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,85.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14,1.55312,98.89738
FL Tobing,2.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,15.7,1.55312,98.89738
FL Tobing,24.4,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3.6,1.55312,98.89738
FL Tobing,22.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,22,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,21,1.55312,98.89738
FL Tobing,54.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,34,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.5,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,56.2,1.55312,98.89738
FL Tobing,23.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3.8,1.55312,98.89738
FL Tobing,51.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,10,1.55312,98.89738
FL Tobing,42.5,1.55312,98.89738
FL Tobing,189.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.9,1.55312,98.89738
FL Tobing,11.6,1.55312,98.89738
FL Tobing,8.8,1.55312,98.89738
FL Tobing,20,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,26.6,1.55312,98.89738
FL Tobing,9.2,1.55312,98.89738
FL Tobing,153.1,1.55312,98.89738
FL Tobing,12,1.55312,98.89738
FL Tobing,4.5,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,31,1.55312,98.89738
FL Tobing,15,1.55312,98.89738
FL Tobing,64,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,9.4,1.55312,98.89738
FL Tobing,5.6,1.55312,98.89738
FL Tobing,13.7,1.55312,98.89738
FL Tobing,111.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,35.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,18.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.9,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,71.6,1.55312,98.89738
FL Tobing,7.2,1.55312,98.89738
FL Tobing,22.6,1.55312,98.89738
FL Tobing,18.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,138.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,13,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,35.1,1.55312,98.89738
FL Tobing,13.5,1.55312,98.89738
FL Tobing,4.3,1.55312,98.89738
FL Tobing,3.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,22,1.55312,98.89738
FL Tobing,9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,11.1,1.55312,98.89738
FL Tobing,2.1,1.55312,98.89738
FL Tobing,22.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,5.7,1.55312,98.89738
FL Tobing,67.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,12,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,42.7,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,9.3,1.55312,98.89738
FL Tobing,8.9,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,3.5,1.55312,98.89738
FL Tobing,5,1.55312,98.89738
FL Tobing,14.8,1.55312,98.89738
FL Tobing,10.3,1.55312,98.89738
FL Tobing,92.4,1.55312,98.89738
FL Tobing,4,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,6.9,1.55312,98.89738
FL Tobing,3.7,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,11,1.55312,98.89738
FL Tobing,36.5,1.55312,98.89738
FL Tobing,9.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,3.2,1.55312,98.89738
FL Tobing,122.2,1.55312,98.89738
FL Tobing,6.8,1.55312,98.89738
FL Tobing,3.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,42.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,20.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,37.1,1.55312,98.89738
FL Tobing,5.5,1.55312,98.89738
FL Tobing,27.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,13.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,6.6,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,146.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,115.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,15,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,8.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,50.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,17.2,1.55312,98.89738
FL Tobing,122.8,1.55312,98.89738
FL Tobing,58,1.55312,98.89738
FL Tobing,14.4,1.55312,98.89738
FL Tobing,0.8,1.55312,98.89738
FL Tobing,40.7,1.55312,98.89738
FL Tobing,10.3,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,11.5,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,67,1.55312,98.89738
FL Tobing,0.8,1.55312,98.89738
FL Tobing,4.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,4.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,20.6,1.55312,98.89738
FL Tobing,8.9,1.55312,98.89738
FL Tobing,53.6,1.55312,98.89738
FL Tobing,12.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.2,1.55312,98.89738
FL Tobing,18.5,1.55312,98.89738
FL Tobing,13.5,1.55312,98.89738
FL Tobing,77.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,28,1.55312,98.89738
FL Tobing,12.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,62.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,13.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,7.9,1.55312,98.89738
FL Tobing,5.5,1.55312,98.89738
FL Tobing,36,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,25.6,1.55312,98.89738
FL Tobing,9,1.55312,98.89738
FL Tobing,26.1,1.55312,98.89738
FL Tobing,1.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,16.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14.3,1.55312,98.89738
FL Tobing,36.1,1.55312,98.89738
FL Tobing,36.8,1.55312,98.89738
FL Tobing,6.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,9.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,63.8,1.55312,98.89738
FL Tobing,90.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,4.6,1.55312,98.89738
FL Tobing,9.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.1,1.55312,98.89738
FL Tobing,64.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,44,1.55312,98.89738
FL Tobing,2.7,1.55312,98.89738
FL Tobing,10,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,41,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,33.2,1.55312,98.89738
FL Tobing,0.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,23,1.55312,98.89738
FL Tobing,43.1,1.55312,98.89738
FL Tobing,5.3,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,17.1,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,11.8,1.55312,98.89738
FL Tobing,5.2,1.55312,98.89738
FL Tobing,26.1,1.55312,98.89738
FL Tobing,7,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.1,1.55312,98.89738
FL Tobing,70,1.55312,98.89738
FL Tobing,9.5,1.55312,98.89738
FL Tobing,18.9,1.55312,98.89738
FL Tobing,48.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,40.8,1.55312,98.89738
FL Tobing,24.4,1.55312,98.89738
FL Tobing,42.2,1.55312,98.89738
FL Tobing,18.3,1.55312,98.89738
FL Tobing,13.3,1.55312,98.89738
FL Tobing,7.3,1.55312,98.89738
FL Tobing,24.7,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0.7,1.55312,98.89738
FL Tobing,27.9,1.55312,98.89738
FL Tobing,69.7,1.55312,98.89738
FL Tobing,0.8,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,154,1.55312,98.89738
FL Tobing,10.8,1.55312,98.89738
FL Tobing,25.1,1.55312,98.89738
FL Tobing,60.5,1.55312,98.89738
FL Tobing,7,1.55312,98.89738
FL Tobing,3.5,1.55312,98.89738
FL Tobing,3.2,1.55312,98.89738
FL Tobing,108.3,1.55312,98.89738
FL Tobing,60.4,1.55312,98.89738
FL Tobing,21,1.55312,98.89738
FL Tobing,1.1,1.55312,98.89738
FL Tobing,1.8,1.55312,98.89738
FL Tobing,19.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,18.4,1.55312,98.89738
FL Tobing,9.5,1.55312,98.89738
FL Tobing,18.4,1.55312,98.89738
FL Tobing,28.6,1.55312,98.89738
FL Tobing,23.5,1.55312,98.89738
FL Tobing,8.9,1.55312,98.89738
FL Tobing,55.2,1.55312,98.89738
FL Tobing,2.4,1.55312,98.89738
FL Tobing,0.7,1.55312,98.89738
FL Tobing,4.1,1.55312,98.89738
FL Tobing,32,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,16.2,1.55312,98.89738
FL Tobing,2.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.6,1.55312,98.89738
FL Tobing,31,1.55312,98.89738
FL Tobing,15,1.55312,98.89738
FL Tobing,54.2,1.55312,98.89738
FL Tobing,48.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14.6,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,57.8,1.55312,98.89738
FL Tobing,3,1.55312,98.89738
FL Tobing,242.4,1.55312,98.89738
FL Tobing,1.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,35.2,1.55312,98.89738
FL Tobing,51.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,63.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.4,1.55312,98.89738
FL Tobing,10.5,1.55312,98.89738
FL Tobing,7.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14.1,1.55312,98.89738
FL Tobing,2.5,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,22.3,1.55312,98.89738
FL Tobing,3.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,6.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14.8,1.55312,98.89738
FL Tobing,9.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.1,1.55312,98.89738
FL Tobing,11.5,1.55312,98.89738
FL Tobing,17.7,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,10,1.55312,98.89738
FL Tobing,107.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,14,1.55312,98.89738
FL Tobing,8.9,1.55312,98.89738
FL Tobing,54.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,33.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.7,1.55312,98.89738
FL Tobing,24.7,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,62,1.55312,98.89738
FL Tobing,23.3,1.55312,98.89738
FL Tobing,78.4,1.55312,98.89738
FL Tobing,7.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,91.7,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,2.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14.7,1.55312,98.89738
FL Tobing,10.3,1.55312,98.89738
FL Tobing,2.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,39.9,1.55312,98.89738
FL Tobing,1.3,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,23.2,1.55312,98.89738
FL Tobing,5.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,2.2,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,50,1.55312,98.89738
FL Tobing,9,1.55312,98.89738
FL Tobing,41.9,1.55312,98.89738
FL Tobing,33,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.2,1.55312,98.89738
FL Tobing,16.5,1.55312,98.89738
FL Tobing,2.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,8.3,1.55312,98.89738
FL Tobing,21.1,1.55312,98.89738
FL Tobing,31.8,1.55312,98.89738
FL Tobing,14.9,1.55312,98.89738
FL Tobing,45.3,1.55312,98.89738
FL Tobing,14.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,14,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,4.7,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,13.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,11,1.55312,98.89738
FL Tobing,6.5,1.55312,98.89738
FL Tobing,39.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.6,1.55312,98.89738
FL Tobing,9.5,1.55312,98.89738
FL Tobing,60.6,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,30.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,34.2,1.55312,98.89738
FL Tobing,13.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,19.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.6,1.55312,98.89738
FL Tobing,43.1,1.55312,98.89738
FL Tobing,4.7,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.5,1.55312,98.89738
FL Tobing,5,1.55312,98.89738
FL Tobing,1.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,62.4,1.55312,98.89738
FL Tobing,11.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,11.5,1.55312,98.89738
FL Tobing,24.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,16.2,1.55312,98.89738
FL Tobing,6.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,3.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,43.6,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,6,1.55312,98.89738
FL Tobing,1.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.8,1.55312,98.89738
FL Tobing,49.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,30.2,1.55312,98.89738
FL Tobing,4.9,1.55312,98.89738
FL Tobing,18.1,1.55312,98.89738
FL Tobing,15.7,1.55312,98.89738
FL Tobing,7.3,1.55312,98.89738
FL Tobing,27.1,1.55312,98.89738
FL Tobing,72.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,13.4,1.55312,98.89738
FL Tobing,0.2,1.55312,98.89738
FL Tobing,9,1.55312,98.89738
FL Tobing,9.8,1.55312,98.89738
FL Tobing,21.1,1.55312,98.89738
FL Tobing,60.2,1.55312,98.89738
FL Tobing,1,1.55312,98.89738
FL Tobing,32.9,1.55312,98.89738
FL Tobing,49.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,13.1,1.55312,98.89738
FL Tobing,16,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,22.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,34.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,114.7,1.55312,98.89738
FL Tobing,1.8,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,136.4,1.55312,98.89738
FL Tobing,37.7,1.55312,98.89738
FL Tobing,4.7,1.55312,98.89738
FL Tobing,31.4,1.55312,98.89738
FL Tobing,20,1.55312,98.89738
FL Tobing,6.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,7.8,1.55312,98.89738
FL Tobing,6.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,31.4,1.55312,98.89738
FL Tobing,50.6,1.55312,98.89738
FL Tobing,28.8,1.55312,98.89738
FL Tobing,4.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,4,1.55312,98.89738
FL Tobing,8.3,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,17.2,1.55312,98.89738
FL Tobing,6.6,1.55312,98.89738
FL Tobing,70.2,1.55312,98.89738
FL Tobing,10.5,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,55.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2.6,1.55312,98.89738
FL Tobing,14.9,1.55312,98.89738
FL Tobing,1.5,1.55312,98.89738
FL Tobing,8.7,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,62.2,1.55312,98.89738
FL Tobing,136.8,1.55312,98.89738
FL Tobing,9.5,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,73.2,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,2,1.55312,98.89738
FL Tobing,114.5,1.55312,98.89738
FL Tobing,6.4,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0.4,1.55312,98.89738
FL Tobing,1.9,1.55312,98.89738
FL Tobing,0.4,1.55312,98.89738
FL Tobing,11.9,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,7.1,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
FL Tobing,1.7,1.55312,98.89738
FL Tobing,0,1.55312,98.89738
